[2026-06-14 19:31:10] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:31:10] ROOM: ROOM_02 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:31:11] ROOM: ROOM_02 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:31:11] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:31:12] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:31:12] ROOM: ROOM_02 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:31:13] ROOM: ROOM_02 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:31:13] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:31:14] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:31:14] ROOM: ROOM_02 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:31:15] ROOM: ROOM_02 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:31:15] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:31:16] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
